2.137500, 0
2.868750, 0
2.868750, 0
2.025000, 0
1.575000, 0
2.306250, 0
3.037500, 0
2.925000, 0
3.150000, 0
3.656250, 0
3.656250, 0
3.150000, 0
2.756250, 0
2.418750, 0
2.137500, 0
1.856250, 0
1.856250, 0
2.137500, 0
2.700000, 0
3.881250, 0
3.150000, 0
1.800000, 0
2.137500, 0
3.150000, 0
3.262500, 0
2.812500, 0
2.531250, 0
3.037500, 0
3.150000, 0
4.050000, 0
6.637500, 0
-5.231250, 0
6.581250, 0
2.025000, 0
0.506250, 0
2.025000, 0
4.050000, 0
3.768750, 0
1.012500, 0
-0.956470, 0
-0.281470, 0
1.350000, 0
2.925000, 0
2.250000, 0
1.237500, 0
1.800000, 0
3.037500, 0
3.262500, 0
2.137500, 0
0.225000, 0
-0.618970, 0
0.112500, 0
1.462500, 0
2.475000, 0
2.475000, 0
2.025000, 0
2.137500, 0
2.362500, 0
2.137500, 0
1.575000, 0
1.800000, 0
3.262500, 0
6.637500, 0
4.500000, 0
0.056250, 0
-1.350220, 0
-0.393970, 0
1.237500, 0
2.137500, 0
1.800000, 0
0.618750, 0
0.168750, 0
1.800000, 0
4.725000, 0
3.993750, 0
1.350000, 0
0.393750, 0
1.125000, 0
1.406250, 0
1.575000, 0
2.418750, 0
3.206250, 0
2.812500, 0
1.293750, 0
0.900000, 0
1.518750, 0
2.137500, 0
2.868750, 0
3.262500, 0
3.150000, 0
2.812500, 0
2.193750, 0
1.181250, 0
0.281250, 0
0.225000, 0
0.956250, 0
2.025000, 0
3.600000, 0
4.837500, 0
4.556250, 0
2.981250, 0
1.462500, 0
1.181250, 0
2.193750, 0
2.925000, 0
3.825000, 0
4.162500, 0
4.050000, 0
3.712500, 0
2.981250, 0
2.193750, 0
2.193750, 0
2.925000, 0
3.712500, 0
3.881250, 0
3.262500, 0
2.756250, 0
2.137500, 0
1.181250, 0
1.181250, 0
1.518750, 0
1.968750, 0
2.925000, 0
3.093750, 0
2.306250, 0
2.081250, 0
2.475000, 0
2.868750, 0
2.193750, 0
1.856250, 0
2.250000, 0
2.868750, 0
3.150000, 0
3.262500, 0
2.812500, 0
2.306250, 0
2.812500, 0
3.600000, 0
3.600000, 0
2.475000, 0
2.250000, 0
2.250000, 0
1.968750, 0
2.025000, 0
1.631250, 0
1.068750, 0
1.068750, 0
1.575000, 0
1.856250, 0
2.025000, 0
3.712500, 0
3.993750, 0
2.081250, 0
0.450000, 0
1.462500, 0
3.093750, 0
2.925000, 0
1.518750, 0
1.293750, 0
1.856250, 0
2.081250, 0
1.293750, 0
0.337500, 0
0.337500, 0
1.462500, 0
2.700000, 0
2.418750, 0
2.025000, 0
1.968750, 0
2.193750, 0
1.293750, 0
0.225000, 0
0.337500, 0
1.462500, 0
1.800000, 0
1.237500, 0
1.237500, 0
1.800000, 0
2.362500, 0
2.700000, 0
2.137500, 0
1.575000, 0
1.350000, 0
1.181250, 0
1.631250, 0
2.418750, 0
3.093750, 0
3.375000, 0
3.318750, 0
2.756250, 0
2.306250, 0
2.306250, 0
2.081250, 0
1.968750, 0
1.575000, 0
1.237500, 0
1.293750, 0
1.012500, 0
0.900000, 0
1.293750, 0
2.137500, 0
2.475000, 0
2.531250, 0
2.981250, 0
2.812500, 0
2.306250, 0
2.362500, 0
2.925000, 0
3.150000, 0
2.812500, 0
1.575000, 0
1.518750, 0
3.656250, 0
4.050000, 0
2.250000, 0
0.225000, 0
-0.562720, 0
-0.337720, 0
1.181250, 0
2.475000, 0
2.812500, 0
2.137500, 0
1.293750, 0
1.181250, 0
1.912500, 0
2.756250, 0
2.531250, 0
2.137500, 0
1.968750, 0
1.575000, 0
1.518750, 0
1.912500, 0
2.081250, 0
1.856250, 0
2.306250, 0
2.306250, 0
1.800000, 0
1.856250, 0
2.081250, 0
2.193750, 0
2.700000, 0
3.712500, 0
4.612500, 0
4.218750, 0
3.037500, 0
2.475000, 0
3.037500, 0
3.375000, 0
2.756250, 0
2.137500, 0
2.700000, 0
3.262500, 0
3.262500, 0
3.993750, 0
4.331250, 0
3.768750, 0
3.150000, 0
3.037500, 0
2.925000, 0
2.475000, 0
2.137500, 0
1.856250, 0
1.406250, 0
0.393750, 0
0.112500, 0
1.237500, 0
2.531250, 0
3.037500, 0
2.362500, 0
1.293750, 0
0.225000, 0
-0.112720, 0
0.337500, 0
1.012500, 0
0.956250, 0
-0.000220, 0
-0.056470, 0
1.406250, 0
2.981250, 0
3.037500, 0
1.800000, 0
0.618750, 0
0.900000, 0
2.362500, 0
3.712500, 0
2.925000, 0
2.475000, 0
3.150000, 0
2.925000, 0
2.868750, 0
2.812500, 0
2.475000, 0
2.137500, 0
1.575000, 0
1.631250, 0
2.306250, 0
2.362500, 0
2.250000, 0
2.250000, 0
2.868750, 0
3.206250, 0
3.093750, 0
1.968750, 0
1.012500, 0
1.350000, 0
2.250000, 0
2.756250, 0
2.700000, 0
2.925000, 0
2.981250, 0
2.812500, 0
2.756250, 0
3.600000, 0
3.825000, 0
3.375000, 0
3.656250, 0
3.825000, 0
3.825000, 0
3.768750, 0
2.700000, 0
1.462500, 0
1.912500, 0
3.262500, 0
4.106250, 0
3.768750, 0
3.712500, 0
3.712500, 0
2.868750, 0
1.912500, 0
1.912500, 0
3.206250, 0
4.218750, 0
2.925000, 0
1.181250, 0
0.675000, 0
1.406250, 0
2.362500, 0
3.037500, 0
2.700000, 0
1.462500, 0
0.956250, 0
1.181250, 0
1.800000, 0
1.856250, 0
1.968750, 0
2.025000, 0
1.462500, 0
0.900000, 0
1.237500, 0
2.981250, 0
3.206250, 0
2.362500, 0
1.462500, 0
1.125000, 0
1.181250, 0
1.237500, 0
1.125000, 0
1.125000, 0
1.575000, 0
2.418750, 0
2.418750, 0
1.631250, 0
1.350000, 0
1.912500, 0
2.981250, 0
3.656250, 0
3.318750, 0
3.037500, 0
3.150000, 0
3.262500, 0
3.262500, 0
2.700000, 0
1.350000, 0
0.393750, 0
0.450000, 0
1.462500, 0
3.206250, 0
2.700000, 0
1.518750, 0
2.081250, 0
3.037500, 0
3.093750, 0
2.250000, 0
1.518750, 0
1.181250, 0
0.562500, 0
0.112500, 0
0.112500, 0
0.281250, 0
1.237500, 0
2.306250, 0
2.812500, 0
3.150000, 0
3.093750, 0
3.206250, 0
4.275000, 0
5.625000, 0
5.793750, 0
4.162500, 0
2.531250, 0
2.531250, 0
2.981250, 0
2.418750, 0
1.968750, 0
2.306250, 0
2.418750, 0
2.362500, 0
2.531250, 0
3.656250, 0
4.162500, 0
3.712500, 0
2.981250, 0
2.475000, 0
2.137500, 0
1.856250, 0
2.081250, 0
2.868750, 0
3.656250, 0
3.656250, 0
3.712500, 0
5.175000, 0
5.400000, 0
5.850000, 0
6.637500, 0
4.162500, 0
1.068750, 0
0.506250, 0
1.800000, 0
2.418750, 0
2.193750, 0
1.631250, 0
2.868750, 0
1.181250, 0
0.562500, 0
1.462500, 0
2.812500, 0
3.093750, 0
2.475000, 0
2.362500, 0
3.375000, 0
3.318750, 0
2.362500, 0
3.093750, 0
3.656250, 0
2.981250, 0
3.150000, 0
2.812500, 0
1.856250, 0
2.475000, 0
3.656250, 0
3.712500, 0
3.037500, 0
2.362500, 0
2.812500, 0
3.656250, 0
3.881250, 0
4.050000, 0
3.093750, 0
2.025000, 0
1.968750, 0
2.362500, 0
2.812500, 0
3.093750, 0
2.981250, 0
2.081250, 0
1.125000, 0
0.618750, 0
1.237500, 0
2.531250, 0
2.137500, 0
0.337500, 0
-0.618970, 0
-0.506470, 0
-0.000220, 0
-0.000220, 0
0.731250, 0
2.700000, 0
3.937500, 0
3.600000, 0
2.025000, 0
2.250000, 0
3.037500, 0
2.925000, 0
2.250000, 0
1.518750, 0
1.068750, 0
1.125000, 0
0.618750, 0
0.168750, 0
1.068750, 0
2.700000, 0
3.093750, 0
2.081250, 0
0.956250, 0
1.125000, 0
1.800000, 0
1.350000, 0
0.562500, 0
0.562500, 0
1.406250, 0
2.700000, 0
2.025000, 0
0.956250, 0
1.181250, 0
2.025000, 0
2.700000, 0
3.037500, 0
3.768750, 0
3.037500, 0
2.418750, 0
2.981250, 0
3.037500, 0
2.475000, 0
2.137500, 0
2.025000, 0
1.968750, 0
2.193750, 0
2.137500, 0
1.012500, 0
0.225000, 0
0.281250, 0
1.237500, 0
1.968750, 0
1.912500, 0
1.968750, 0
2.250000, 0
1.350000, 0
0.618750, 0
0.956250, 0
1.350000, 0
2.081250, 0
2.531250, 0
1.631250, 0
0.168750, 0
-0.731470, 0
-0.956470, 0
-0.450220, 0
0.337500, 0
1.575000, 0
2.250000, 0
1.518750, 0
1.012500, 0
1.462500, 0
3.375000, 0
4.275000, 0
3.262500, 0
2.306250, 0
2.081250, 0
3.150000, 0
3.712500, 0
3.206250, 0
2.362500, 0
1.800000, 0
1.237500, 0
1.181250, 0
2.306250, 0
4.162500, 0
5.681250, 0
3.768750, 0
-0.056470, 0
-0.562720, 0
1.068750, 0
2.250000, 0
1.631250, 0
1.237500, 0
0.562500, 0
0.112500, 0
0.393750, 0
0.731250, 0
1.068750, 0
0.562500, 0
0.956250, 0
1.631250, 0
1.800000, 0
1.912500, 0
1.631250, 0
1.350000, 0
1.237500, 0
1.012500, 0
0.900000, 0
1.406250, 0
2.531250, 0
3.712500, 0
3.600000, 0
2.475000, 0
2.362500, 0
4.725000, 0
3.881250, 0
0.168750, 0
-1.012720, 0
0.281250, 0
1.350000, 0
2.137500, 0
2.306250, 0
2.025000, 0
1.912500, 0
1.800000, 0
1.181250, 0
1.293750, 0
2.475000, 0
4.275000, 0
3.937500, 0
2.418750, 0
2.025000, 0
2.250000, 0
2.756250, 0
2.250000, 0
2.137500, 0
1.293750, 0
0.225000, 0
0.000000, 0
0.337500, 0
1.125000, 0
1.575000, 0
1.462500, 0
0.506250, 0
-0.112720, 0
0.337500, 0
2.081250, 0
3.318750, 0
3.431250, 0
3.768750, 0
2.812500, 0
1.237500, 0
0.112500, 0
0.618750, 0
2.081250, 0
2.812500, 0
3.318750, 0
3.600000, 0
3.375000, 0
2.531250, 0
3.262500, 0
3.712500, 0
2.756250, 0
2.081250, 0
2.250000, 0
2.475000, 0
2.756250, 0
1.293750, 0
-0.393970, 0
-0.900220, 0
0.168750, 0
1.631250, 0
2.193750, 0
1.800000, 0
1.575000, 0
1.856250, 0
1.968750, 0
2.981250, 0
3.768750, 0
3.206250, 0
2.531250, 0
2.531250, 0
2.925000, 0
2.812500, 0
1.912500, 0
1.181250, 0
1.518750, 0
2.362500, 0
2.756250, 0
2.362500, 0
1.575000, 0
1.237500, 0
3.150000, 0
5.681250, 0
4.893750, 0
3.150000, 0
2.081250, 0
1.518750, 0
2.362500, 0
3.037500, 0
2.531250, 0
1.575000, 0
0.618750, 0
0.618750, 0
0.450000, 0
0.337500, 0
1.575000, 0
2.756250, 0
3.093750, 0
3.262500, 0
3.825000, 0
6.750000, 0
5.962500, 0
3.206250, 0
2.418750, 0
3.993750, 0
5.118750, 0
4.612500, 0
2.081250, 0
0.000000, 0
-0.112720, 0
1.293750, 0
1.800000, 0
1.406250, 0
2.193750, 0
3.262500, 0
3.262500, 0
2.193750, 0
1.856250, 0
2.306250, 0
2.868750, 0
2.531250, 0
2.137500, 0
2.306250, 0
2.418750, 0
2.025000, 0
2.700000, 0
3.150000, 0
3.318750, 0
3.600000, 0
3.093750, 0
2.362500, 0
1.518750, 0
1.462500, 0
2.812500, 0
3.656250, 0
2.475000, 0
1.462500, 0
1.012500, 0
0.900000, 0
0.900000, 0
0.900000, 0
0.956250, 0
1.631250, 0
3.656250, 0
4.218750, 0
2.868750, 0
2.025000, 0
2.756250, 0
4.612500, 0
4.556250, 0
3.262500, 0
2.925000, 0
2.925000, 0
2.812500, 0
2.700000, 0
2.418750, 0
2.475000, 0
2.250000, 0
1.575000, 0
2.137500, 0
2.700000, 0
2.362500, 0
2.475000, 0
2.868750, 0
2.925000, 0
3.150000, 0
3.712500, 0
4.050000, 0
4.668750, 0
4.725000, 0
2.981250, 0
2.137500, 0
2.981250, 0
3.881250, 0
3.768750, 0
2.812500, 0
1.968750, 0
1.856250, 0
2.700000, 0
2.475000, 0
1.293750, 0
0.731250, 0
1.237500, 0
2.362500, 0
2.306250, 0
2.306250, 0
2.362500, 0
2.025000, 0
1.350000, 0
0.562500, 0
0.225000, 0
0.900000, 0
1.518750, 0
1.518750, 0
1.575000, 0
2.868750, 0
3.825000, 0
3.093750, 0
1.575000, 0
1.125000, 0
2.137500, 0
2.868750, 0
1.912500, 0
0.337500, 0
-0.056470, 0
0.956250, 0
2.193750, 0
1.856250, 0
0.562500, 0
0.337500, 0
1.012500, 0
1.968750, 0
2.306250, 0
2.981250, 0
3.262500, 0
3.037500, 0
3.093750, 0
3.318750, 0
3.881250, 0
4.050000, 0
3.375000, 0
1.462500, 0
0.281250, 0
1.237500, 0
3.037500, 0
3.937500, 0
3.037500, 0
1.406250, 0
0.562500, 0
1.462500, 0
3.656250, 0
2.306250, 0
0.956250, 0
1.406250, 0
2.250000, 0
3.093750, 0
5.118750, 0
4.556250, 0
1.518750, 0
0.393750, 0
1.293750, 0
2.868750, 0
3.712500, 0
2.756250, 0
1.293750, 0
1.406250, 0
1.800000, 0
1.181250, 0
0.393750, 0
0.506250, 0
2.362500, 0
4.106250, 0
3.712500, 0
2.362500, 0
1.968750, 0
2.700000, 0
3.768750, 0
4.668750, 0
3.993750, 0
2.868750, 0
2.700000, 0
2.418750, 0
2.193750, 0
2.193750, 0
2.925000, 0
3.262500, 0
3.375000, 0
4.106250, 0
4.556250, 0
4.612500, 0
4.162500, 0
4.725000, 0
5.512500, 0
5.512500, 0
4.893750, 0
4.950000, 0
5.400000, 0
4.556250, 0
3.318750, 0
3.318750, 0
3.712500, 0
3.150000, 0
2.812500, 0
2.700000, 0
2.193750, 0
1.462500, 0
1.125000, 0
1.350000, 0
1.912500, 0
2.700000, 0
3.431250, 0
2.812500, 0
1.631250, 0
2.081250, 0
2.868750, 0
3.150000, 0
1.968750, 0
0.900000, 0
1.237500, 0
2.362500, 0
2.981250, 0
2.475000, 0
1.350000, 0
1.237500, 0
2.418750, 0
2.868750, 0
2.306250, 0
2.250000, 0
2.193750, 0
2.250000, 0
2.812500, 0
2.756250, 0
2.418750, 0
2.306250, 0
2.362500, 0
2.250000, 0
2.025000, 0
1.968750, 0
1.856250, 0
2.025000, 0
2.418750, 0
2.868750, 0
2.250000, 0
1.350000, 0
1.068750, 0
1.462500, 0
2.868750, 0
3.937500, 0
3.262500, 0
2.193750, 0
1.856250, 0
2.193750, 0
2.193750, 0
1.125000, 0
0.112500, 0
0.225000, 0
0.225000, 0
-0.056470, 0
0.056250, 0
0.675000, 0
1.350000, 0
1.350000, 0
1.068750, 0
0.900000, 0
1.462500, 0
2.306250, 0
2.925000, 0
2.925000, 0
2.193750, 0
1.575000, 0
3.093750, 0
3.881250, 0
3.093750, 0
2.250000, 0
2.137500, 0
2.475000, 0
1.968750, 0
1.293750, 0
0.900000, 0
0.562500, 0
1.631250, 0
4.668750, 0
3.937500, 0
1.462500, 0
0.506250, 0
1.575000, 0
3.037500, 0
3.600000, 0
2.812500, 0
1.575000, 0
0.450000, 0
0.393750, 0
1.856250, 0
2.250000, 0
1.631250, 0
1.406250, 0
1.631250, 0
1.350000, 0
1.125000, 0
0.731250, 0
0.731250, 0
2.362500, 0
3.375000, 0
2.362500, 0
1.293750, 0
1.462500, 0
2.137500, 0
2.812500, 0
3.656250, 0
4.106250, 0
4.162500, 0
3.656250, 0
2.868750, 0
2.081250, 0
2.025000, 0
2.868750, 0
3.262500, 0
2.981250, 0
3.150000, 0
4.218750, 0
5.400000, 0
4.275000, 0
2.418750, 0
1.575000, 0
2.193750, 0
3.262500, 0
3.937500, 0
3.712500, 0
2.812500, 0
1.575000, 0
0.675000, 0
1.293750, 0
2.868750, 0
4.331250, 0
4.837500, 0
4.162500, 0
3.375000, 0
2.925000, 0
2.756250, 0
3.150000, 0
3.937500, 0
4.275000, 0
3.318750, 0
2.193750, 0
2.025000, 0
2.475000, 0
3.150000, 0
2.418750, 0
1.125000, 0
0.281250, 0
0.450000, 0
0.731250, 0
0.506250, 0
0.450000, 0
0.675000, 0
1.237500, 0
1.800000, 0
2.081250, 0
2.137500, 0
1.518750, 0
1.462500, 0
2.981250, 0
4.218750, 0
3.656250, 0
1.575000, 0
0.506250, 0
0.618750, 0
1.462500, 0
1.856250, 0
0.956250, 0
-0.056470, 0
-0.562720, 0
-0.450220, 0
0.000000, 0
0.506250, 0
1.125000, 0
1.518750, 0
1.968750, 0
2.868750, 0
3.150000, 0
2.531250, 0
3.262500, 0
5.006250, 0
3.937500, 0
1.856250, 0
1.068750, 0
1.518750, 0
1.856250, 0
1.462500, 0
0.618750, 0
-0.056470, 0
-0.000220, 0
0.000000, 0
-0.168970, 0
-0.056470, 0
0.900000, 0
3.093750, 0
4.331250, 0
4.050000, 0
3.318750, 0
2.981250, 0
2.925000, 0
2.812500, 0
2.756250, 0
2.756250, 0
2.362500, 0
2.193750, 0
1.406250, 0
1.012500, 0
1.068750, 0
0.956250, 0
1.068750, 0
1.237500, 0
1.406250, 0
1.800000, 0
2.081250, 0
1.575000, 0
1.293750, 0
1.631250, 0
2.812500, 0
3.206250, 0
2.475000, 0
1.237500, 0
1.350000, 0
3.768750, 0
6.018750, 0
4.781250, 0
2.868750, 0
2.193750, 0
2.250000, 0
2.193750, 0
1.575000, 0
1.012500, 0
0.562500, 0
0.956250, 0
1.518750, 0
2.193750, 0
2.250000, 0
2.362500, 0
2.418750, 0
1.856250, 0
1.068750, 0
0.506250, 0
0.675000, 0
1.068750, 0
0.393750, 0
0.281250, 0
1.068750, 0
1.406250, 0
1.012500, 0
0.450000, 0
0.506250, 0
0.393750, 0
0.112500, 0
-0.225220, 0
0.056250, 0
1.293750, 0
2.418750, 0
2.081250, 0
1.462500, 0
1.800000, 0
3.037500, 0
4.218750, 0
4.162500, 0
2.981250, 0
2.081250, 0
1.575000, 0
2.193750, 0
3.600000, 0
3.093750, 0
1.968750, 0
1.237500, 0
2.081250, 0
3.600000, 0
3.881250, 0
4.106250, 0
4.162500, 0
3.993750, 0
3.768750, 0
3.262500, 0
3.093750, 0
2.925000, 0
3.093750, 0
4.050000, 0
4.050000, 0
3.600000, 0
3.150000, 0
3.712500, 0
4.218750, 0
4.725000, 0
5.062500, 0
4.612500, 0
4.106250, 0
4.050000, 0
4.275000, 0
4.331250, 0
4.556250, 0
4.837500, 0
4.725000, 0
3.825000, 0
2.756250, 0
2.137500, 0
2.475000, 0
3.206250, 0
3.093750, 0
2.362500, 0
2.081250, 0
2.250000, 0
2.418750, 0
3.881250, 0
4.781250, 0
3.881250, 0
3.712500, 0
3.262500, 0
2.925000, 0
3.037500, 0
3.712500, 0
3.375000, 0
2.306250, 0
1.237500, 0
0.450000, 0
0.225000, 0
0.168750, 0
0.506250, 0
2.250000, 0
3.431250, 0
3.262500, 0
1.912500, 0
0.675000, 0
0.675000, 0
1.293750, 0
1.856250, 0
1.912500, 0
1.856250, 0
1.181250, 0
0.506250, 0
0.731250, 0
1.800000, 0
2.025000, 0
2.868750, 0
3.656250, 0
2.981250, 0
2.531250, 0
2.137500, 0
1.912500, 0
2.925000, 0
4.106250, 0
3.825000, 0
2.868750, 0
2.531250, 0
2.081250, 0
1.912500, 0
2.250000, 0
2.700000, 0
2.250000, 0
1.518750, 0
2.025000, 0
3.431250, 0
2.700000, 0
0.900000, 0
0.056250, 0
0.618750, 0
1.518750, 0
1.968750, 0
2.137500, 0
2.418750, 0
3.037500, 0
3.375000, 0
3.712500, 0
3.993750, 0
3.600000, 0
2.418750, 0
2.812500, 0
3.768750, 0
4.500000, 0
5.175000, 0
5.512500, 0
4.837500, 0
3.937500, 0
3.093750, 0
2.868750, 0
2.868750, 0
2.306250, 0
1.856250, 0
1.350000, 0
1.181250, 0
0.675000, 0
0.506250, 0
0.956250, 0
1.406250, 0
1.406250, 0
1.406250, 0
1.856250, 0
2.362500, 0
2.531250, 0
2.362500, 0
2.193750, 0
2.250000, 0
2.756250, 0
2.475000, 0
1.518750, 0
1.012500, 0
0.900000, 0
0.900000, 0
0.675000, 0
0.450000, 0
0.281250, 0
0.506250, 0
1.237500, 0
1.968750, 0
2.700000, 0
3.206250, 0
3.375000, 0
3.037500, 0
2.868750, 0
3.375000, 0
4.781250, 0
5.512500, 0
4.218750, 0
2.306250, 0
1.518750, 0
2.700000, 0
3.881250, 0
4.668750, 0
4.275000, 0
2.868750, 0
1.462500, 0
1.350000, 0
1.575000, 0
1.125000, 0
0.281250, 0
0.281250, 0
1.125000, 0
1.293750, 0
1.181250, 0
1.125000, 0
1.293750, 0
1.518750, 0
2.193750, 0
3.037500, 0
5.400000, 0
4.893750, 0
1.912500, 0
0.506250, 0
1.350000, 0
3.262500, 0
3.768750, 0
1.462500, 0
-0.281470, 0
-0.000220, 0
1.968750, 0
3.318750, 0
3.318750, 0
2.868750, 0
2.362500, 0
2.362500, 0
3.150000, 0
4.218750, 0
4.556250, 0
2.362500, 0
-0.112720, 0
-0.393970, 0
0.900000, 0
1.912500, 0
1.968750, 0
1.575000, 0
1.125000, 0
0.675000, 0
0.506250, 0
0.281250, 0
0.506250, 0
1.125000, 0
1.575000, 0
2.306250, 0
2.700000, 0
2.193750, 0
1.856250, 0
1.575000, 0
1.575000, 0
2.193750, 0
2.925000, 0
3.037500, 0
2.700000, 0
2.362500, 0
2.531250, 0
2.193750, 0
1.856250, 0
1.856250, 0
1.856250, 0
2.025000, 0
2.081250, 0
1.968750, 0
1.800000, 0
1.575000, 0
2.137500, 0
2.756250, 0
2.531250, 0
2.025000, 0
1.237500, 0
1.350000, 0
2.025000, 0
2.812500, 0
2.981250, 0
2.812500, 0
3.206250, 0
3.318750, 0
3.150000, 0
2.700000, 0
2.081250, 0
2.418750, 0
3.150000, 0
3.881250, 0
4.331250, 0
6.300000, 0
5.962500, 0
3.600000, 0
2.362500, 0
3.150000, 0
3.937500, 0
4.162500, 0
4.950000, 0
5.118750, 0
3.375000, 0
1.575000, 0
1.181250, 0
1.800000, 0
2.137500, 0
2.362500, 0
2.981250, 0
3.206250, 0
2.306250, 0
1.237500, 0
0.618750, 0
0.675000, 0
0.956250, 0
0.900000, 0
0.393750, 0
0.506250, 0
1.181250, 0
2.025000, 0
2.418750, 0
2.531250, 0
2.137500, 0
1.293750, 0
0.900000, 0
0.956250, 0
1.912500, 0
2.756250, 0
3.037500, 0
2.925000, 0
2.475000, 0
2.193750, 0
2.193750, 0
2.981250, 0
2.925000, 0
2.475000, 0
2.250000, 0
1.518750, 0
1.856250, 0
2.418750, 0
2.812500, 0
2.475000, 0
2.025000, 0
3.093750, 0
6.018750, 0
6.806250, 0
5.175000, 0
2.812500, 0
1.068750, 0
1.012500, 0
1.856250, 0
2.306250, 0
2.193750, 0
2.137500, 0
2.362500, 0
1.968750, 0
1.856250, 0
2.475000, 0
3.600000, 0
3.656250, 0
3.150000, 0
2.812500, 0
2.981250, 0
3.206250, 0
2.025000, 0
0.393750, 0
3.656250, 0
4.275000, 0
4.218750, 0
2.137500, 0
1.068750, 0
1.856250, 0
2.025000, 0
1.912500, 0
1.350000, 0
0.956250, 0
1.068750, 0
1.800000, 0
1.575000, 0
0.393750, 0
0.168750, 0
1.068750, 0
1.125000, 0
0.000000, 0
-0.281470, 0
0.731250, 0
2.250000, 0
2.306250, 0
1.181250, 0
0.393750, 0
0.675000, 0
1.518750, 0
2.418750, 0
2.981250, 0
3.768750, 0
3.712500, 0
2.418750, 0
1.575000, 0
1.518750, 0
2.137500, 0
3.318750, 0
2.812500, 0
1.856250, 0
1.350000, 0
2.081250, 0
3.375000, 0
3.993750, 0
2.475000, 0
0.393750, 0
-0.506470, 0
0.112500, 0
1.350000, 0
2.531250, 0
3.318750, 0
3.937500, 0
5.118750, 0
3.768750, 0
2.081250, 0
1.068750, 0
1.518750, 0
3.037500, 0
3.262500, 0
2.868750, 0
2.362500, 0
2.193750, 0
2.418750, 0
1.968750, 0
1.518750, 0
2.812500, 0
3.768750, 0
3.206250, 0
1.912500, 0
1.125000, 0
1.181250, 0
1.293750, 0
1.406250, 0
1.968750, 0
3.262500, 0
4.612500, 0
3.262500, 0
2.137500, 0
3.206250, 0
3.318750, 0
1.462500, 0
-0.056470, 0
-0.450220, 0
0.000000, 0
0.562500, 0
0.337500, 0
0.112500, 0
0.168750, 0
1.462500, 0
3.600000, 0
3.600000, 0
3.150000, 0
3.093750, 0
1.968750, 0
0.956250, 0
1.125000, 0
1.631250, 0
2.025000, 0
2.306250, 0
1.912500, 0
1.968750, 0
3.262500, 0
3.768750, 0
2.925000, 0
2.812500, 0
3.768750, 0
5.118750, 0
5.568750, 0
3.937500, 0
2.700000, 0
3.993750, 0
6.581250, 0
-6.750000, 0
5.850000, 0
3.375000, 0
2.531250, 0
2.981250, 0
4.781250, 0
4.725000, 0
2.250000, 0
0.900000, 0
0.675000, 0
1.462500, 0
1.968750, 0
2.081250, 0
2.081250, 0
1.237500, 0
0.281250, 0
0.281250, 0
1.462500, 0
3.037500, 0
3.656250, 0
2.475000, 0
1.181250, 0
0.281250, 0
1.237500, 0
2.925000, 0
3.206250, 0
2.193750, 0
1.968750, 0
2.418750, 0
2.925000, 0
2.756250, 0
2.756250, 0
3.825000, 0
6.693750, 0
-6.975000, 0
4.668750, 0
2.925000, 0
2.362500, 0
2.362500, 0
2.306250, 0
2.081250, 0
2.025000, 0
2.306250, 0
2.700000, 0
2.868750, 0
3.937500, 0
4.612500, 0
4.893750, 0
4.725000, 0
3.768750, 0
3.712500, 0
3.825000, 0
3.093750, 0
2.193750, 0
2.475000, 0
2.306250, 0
1.968750, 0
2.475000, 0
2.981250, 0
2.756250, 0
2.137500, 0
1.912500, 0
2.475000, 0
4.218750, 0
2.700000, 0
-0.900220, 0
-1.968970, 0
-0.450220, 0
0.731250, 0
1.350000, 0
1.518750, 0
0.562500, 0
-0.956470, 0
-1.293970, 0
-0.225220, 0
0.900000, 0
1.856250, 0
2.025000, 0
1.968750, 0
2.081250, 0
2.137500, 0
2.531250, 0
2.812500, 0
2.362500, 0
1.575000, 0
1.068750, 0
2.137500, 0
3.037500, 0
2.925000, 0
2.250000, 0
2.475000, 0
3.318750, 0
2.362500, 0
1.462500, 0
1.068750, 0
1.518750, 0
1.912500, 0
1.518750, 0
0.675000, 0
-0.112720, 0
-0.168970, 0
0.000000, 0
0.000000, 0
0.000000, 0
1.237500, 0
2.137500, 0
1.518750, 0
1.856250, 0
2.868750, 0
2.925000, 0
2.700000, 0
1.912500, 0
0.618750, 0
0.337500, 0
0.562500, 0
1.350000, 0
1.575000, 0
0.731250, 0
1.068750, 0
1.575000, 0
2.362500, 0
3.318750, 0
4.331250, 0
4.162500, 0
3.375000, 0
3.206250, 0
4.050000, 0
3.993750, 0
2.700000, 0
2.081250, 0
3.150000, 0
4.781250, 0
4.893750, 0
3.600000, 0
1.406250, 0
1.181250, 0
1.350000, 0
1.462500, 0
2.250000, 0
3.262500, 0
2.812500, 0
1.631250, 0
1.125000, 0
1.237500, 0
2.475000, 0
3.881250, 0
3.768750, 0
2.812500, 0
3.093750, 0
3.993750, 0
4.050000, 0
3.768750, 0
3.431250, 0
2.812500, 0
2.531250, 0
2.812500, 0
2.475000, 0
2.306250, 0
2.981250, 0
2.250000, 0
1.068750, 0
0.956250, 0
1.912500, 0
2.925000, 0
3.037500, 0
1.968750, 0
1.350000, 0
1.462500, 0
1.856250, 0
3.262500, 0
4.950000, 0
5.400000, 0
3.375000, 0
1.575000, 0
1.406250, 0
3.093750, 0
3.712500, 0
1.462500, 0
-1.012720, 0
-2.137720, 0
-1.518970, 0
-0.393970, 0
0.337500, 0
1.125000, 0
